party,score,election_type,ballot_type,amphoe,tambon,source_file
ไทยรวมไทย,1,ล่วงหน้านอกเขต,บัญชีรายชื่อ,,,advance_outside_district_and_overseas__ส.ส.5-17(บช)-ชุดที่ 9.csv
เพื่อบ้านเมือง,0,ล่วงหน้านอกเขต,บัญชีรายชื่อ,,,advance_outside_district_and_overseas__ส.ส.5-17(บช)-ชุดที่ 9.csv
พลังไทยรักชาติ,0,ล่วงหน้านอกเขต,บัญชีรายชื่อ,,,advance_outside_district_and_overseas__ส.ส.5-17(บช)-ชุดที่ 9.csv
ประชาชน,502,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 1.csv
ไทยก้าวใหม่,2,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 1.csv
ภูมิใจไทย,37,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 1.csv
ประชาธิปัตย์,21,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 1.csv
เศรษฐกิจ,3,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 1.csv
กล้าธรรม,13,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 1.csv
รวมไทยสร้างชาติ,7,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 1.csv
เพื่อไทย,50,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 1.csv
เสรีรวมไทย,8,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 1.csv
ประชาชน,545,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 2.csv
ไทยก้าวใหม่,8,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 2.csv
ภูมิใจไทย,33,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 2.csv
ประชาธิปัตย์,13,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 2.csv
เศรษฐกิจ,4,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 2.csv
กล้าธรรม,8,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 2.csv
รวมไทยสร้างชาติ,8,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 2.csv
เพื่อไทย,57,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 2.csv
เสรีรวมไทย,4,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 2.csv
วิชชั่นใหม่,1,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 2.csv
ประชาชน,529,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 3.csv
ไทยก้าวใหม่,3,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 3.csv
ภูมิใจไทย,39,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 3.csv
ประชาธิปัตย์,20,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 3.csv
เศรษฐกิจ,10,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 3.csv
กล้าธรรม,14,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 3.csv
รวมไทยสร้างชาติ,12,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 3.csv
เพื่อไทย,43,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 3.csv
เสรีรวมไทย,5,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 3.csv
วิชชั่นใหม่,2,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 3.csv
ประชาชน,526,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 4.csv
ไทยก้าวใหม่,9,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 4.csv
ภูมิใจไทย,41,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 4.csv
ประชาธิปัตย์,15,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 4.csv
เศรษฐกิจ,9,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 4.csv
กล้าธรรม,15,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 4.csv
รวมไทยสร้างชาติ,6,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 4.csv
เพื่อไทย,47,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 4.csv
เสรีรวมไทย,6,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 4.csv
วิชชั่นใหม่,3,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 4.csv
ประชาชน,523,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 5.csv
ไทยก้าวใหม่,3,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 5.csv
ภูมิใจไทย,39,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 5.csv
ประชาธิปัตย์,18,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 5.csv
เศรษฐกิจ,9,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 5.csv
กล้าธรรม,18,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 5.csv
รวมไทยสร้างชาติ,8,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 5.csv
เพื่อไทย,50,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 5.csv
เสรีรวมไทย,4,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 5.csv
วิชช์ใหม่,2,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 5.csv
ประชาชน,527,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 6.csv
ไทยก้าวใหม่,8,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 6.csv
ภูมิใจไทย,40,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 6.csv
ประชาธิปัตย์,11,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 6.csv
เศรษฐกิจ,8,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 6.csv
กล้าธรรม,8,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 6.csv
รวมไทยสร้างชาติ,2,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 6.csv
เพื่อไทย,69,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 6.csv
เสรีรวมไทย,7,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 6.csv
วิชชั่นใหม่,4,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 6.csv
ประชาชน,588,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 7.csv
ไทยก้าวใหม่,5,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 7.csv
ภูมิใจไทย,34,ล่วงหน้านอกเขต,แบ่งเขต,,,advance_outside_district_and_overseas__ส.ส.5-17-ชุดที่ 7.csv
